id,Sex,W6,W12,W18,W24,Age,target
U145808,1,40,43,48,43,1035,535
U145829,1,37.9,41.3,44,0,786,286
U145934,0,35.1,57.4,59.2,65.2,340,-160
U145941,0,36.2,57.9,58.2,59.9,340,-160
U146046,0,43.7,57.9,67.3,67.8,497,-3
U146053,1,50,58,60,42,497,-3
U146060,0,53,58,63,60,497,-3
U146074,1,45.6,44.8,44.4,48.6,935,435
U146200,0,39.1,58.4,59.4,32.1,149,-351
U146333,0,34.9,45.4,51.7,47,935,435
U146340,0,26.3,33.9,35.3,34.4,942,442
U146347,1,38,42,43,39,1166,666
U146354,1,51,59,51,0,292,-208
U146529,1,40,37,36,35,962,462
U146543,1,38.7,33.7,38.1,33.4,1202,702
U146592,1,46.9,49.9,49.4,0,813,313
U146606,1,40.5,44.8,45.7,42.7,790,290
U146900,0,22,24,44,0,731,231
U146942,0,27.1,32.7,36.7,33.6,697,197
U146963,1,41,47,44,38,568,68
U146998,1,42,42,45,0,1068,568
U147194,0,30.3,35.9,38.9,41.3,836,336
U147453,1,45,52,44,0,1106,606
U147530,0,30,34.8,37.5,0,958,458
U147558,0,32.4,42.1,42.7,49.9,1123,623
U147705,1,40.2,46.6,48.9,0,867,367
UT06224,1,40.5,48.9,49.6,0,1125,625
UT06240,1,44.2,49.4,50.5,0,714,214
UT06241,1,45,47,48,45,870,370
UT06263,1,42.8,46.4,47.9,49.1,551,51
UT06265,0,28.8,43,44,0,968,468
UT06291,0,33.2,44,44.8,41.8,891,391
UT06295,1,48,45.6,44,0,1190,690
UT06296,0,24,26,29,30,693,193
UT06306,1,38.4,46.3,47.3,47.8,421,-79
UT06307,0,37.9,50.9,45.4,55.2,938,438
UT06308,0,31,42,48,44,976,476
UT06319,0,40.6,48.2,48.9,48,759,259
UT06320,1,47,45.6,44,0,657,157
UT06333,1,44.6,46.8,46.9,47.3,484,-16
UT06334,0,32.4,44.8,46.8,36.3,642,142
UT06366,1,48,50,49,0,623,123
UT06380,1,43.5,49.3,48.4,43.9,758,258
UT06381,1,42.1,47.4,25.8,0,586,86
UT06402,1,37,41.3,39.9,38.5,1066,566
UT06406,0,34.8,42.5,40.2,36.8,670,170
UT06408,1,44.1,46.4,47,0,901,401
UT06409,1,41.1,45.2,44.4,42.3,698,198
UT06413,0,34,42,49,47,771,271
UT06414,0,35.6,41.4,41.8,38,701,201
UT06416,1,43.8,48.2,50.3,43.8,960,460
UT06443,1,45.6,49.6,50.7,0,1071,571
UT06464,0,27,31,35,38,706,206
UT06465,1,37,45,45,39,1097,597
UT06475,1,39.7,46.7,48.1,47.5,1133,633
UT06481,0,44,44,41,38,726,226
UT06504,1,43.1,49,49.7,0,564,64
UT06525,1,41.9,45,46.4,41.6,725,225
UT06529,0,32.3,48,47,44.3,913,413
UT06531,0,34.8,49.2,57.3,51.9,583,83
UT06541,1,43.7,48.2,51.4,0,1057,557
UT06543,1,43.6,47.4,46.1,0,933,433
UT06544,1,43.3,49.7,49.8,46.1,1005,505
UT06569,1,47,48,44,52,848,348
UT06570,1,37.4,45.6,44,0,341,-159
UT06574,1,33.5,37.5,44.2,36.3,624,124
UT06582,1,45.4,50.1,49.8,28.5,937,437
UT06625,0,39,45,42,0,1067,567
UT06626,1,43,44,46,49,997,497
UT06629,1,40.1,49,50.4,40.4,1086,586
UT06631,1,45.5,48.9,44,0,756,256
UT06636,0,34.8,46.3,47,53.4,557,57
UT06639,1,39.5,47.1,47.9,35.3,263,-237
UT06640,1,44.9,45.6,44,0,624,124
UT06667,1,48,51,51,39,745,245
UT06669,1,43.2,48.9,44,0,943,443
UT06671,0,27,35.8,37.9,0,1008,508
UT06680,1,44,47,48,43,707,207
UT06681,1,40.8,45.9,36.6,0,649,149
UT06695,0,34.5,45.6,44,0,731,231
UT06698,0,42,47,53,0,902,402
UT06702,0,23.4,28.4,33.8,31.1,889,389
UT06705,1,43.2,47.6,44,0,851,351
UT06710,0,32,39,40,31,984,484
UT06711,1,41.1,47.1,45.5,0,1083,583
UT06721,1,46.6,45.6,44,0,1084,584
UT06723,0,27.9,41.5,37.6,36.1,390,-110
UT06737,0,29,26,44,0,666,166
UT06739,1,34.2,34.4,34.9,0,971,471
UT06743,0,30.4,33,34.2,35.9,942,442
UT06746,0,29.4,36.6,44,38.1,464,-36
UT06771,1,47,45.6,44,0,1017,517
UT06773,0,24.5,30.3,28.7,29,453,-47
UT06780,1,48,51,51,45,833,333
UT06817,0,35,42,43,37,956,456
UT06818,0,32.2,40.9,42.6,45.5,969,469
UT06824,0,30.7,39.2,42,44.7,581,81
UT06825,1,39,40,38,41,955,455
UT06848,0,33,39,40,0,741,241
UT06852,0,35,43,45,53,1154,654
UT06873,0,36.7,47.9,47.7,34.9,830,330
UT06901,1,40,43,45,49,373,-127
JL11009,0,23,23,26,28,813,313
JL11010,0,46,48,55,39,952,452
JL11011,0,33,31,37,34,897,397
JL11012,0,26,31,33,35,730,230
JL11026,0,30,31,33,30,883,383
JL11027,0,29,32,36,33,953,453
JL11028,0,39,45,55,0,1101,601
JL11029,0,34,35,41,44,758,258
JL11030,0,28,34,39,39,582,82
JL11031,0,38,44,47,0,1162,662
JL11032,0,41,50,55,52,1037,537
JL11033,0,35,44,53,52,638,138
JL11047,0,29,30,36,39,946,446
JL11048,0,36,37,44,41,1056,556
JL11049,0,31,33,39,42,1134,634
JL11050,0,40,43,43,0,764,264
JL11093,1,48,49,44,0,1197,697
JL11094,1,50,52,45,43,723,223
JL11095,1,48,45.6,44,0,526,26
JL11117,0,36,45,43,39,891,391
JL11118,0,40,46,52,45,365,-135
JL11119,0,35,39,42,35,1036,536
JL11120,0,37,38,38,0,844,344
JL11125,0,27,30,37,39,1036,536
JL11126,0,27,38,45,45,635,135
JL11127,0,34,43,52,50,821,321
JL11128,0,27,36,39,38,834,334
JL11133,0,27,31,36,30,920,420
JL11134,0,29,38,44,38,855,355
JL11135,0,40,44,44,44,911,411
JL11136,0,34,40,44,0,840,340
JL11154,0,35,36,41,35,903,403
JL11155,0,29,36,41,41,723,223
JL11156,0,41,43,46,38,799,299
JL11157,0,38,41,37,38,1065,565
JL11184,1,47,50,50,0,855,355
JL11185,1,54,56,36,0,1358,858
JL11186,1,41,44,44,44,702,202
JL11187,1,35,45.6,44,0,630,130
JL11188,1,42,45.6,44,0,917,417
JL11189,1,41,45.6,44,0,250,-250
JL11190,1,44,48,50,49,250,-250
JL11191,1,44,48,48,49,250,-250
JL11192,1,41,46,48,46,1037,537
JL11220,1,39,42,44,0,904,404
JL11221,1,32,37,40,39,1101,601
JL11222,1,38,38,44,0,387,-113
JL11227,0,33,38,42,0,784,284
JL11228,0,43,56,57,52,387,-113
JL11229,0,25,28,30,0,669,169
JL11230,0,30,38,47,0,872,372
JL11255,1,42,43,45,0,661,161
JL11256,1,49,54,56,56,658,158
JL11257,1,39,38,41,36,572,72
JL11258,1,47,49,44,0,915,415
JL11259,1,51,58,44,0,922,422
JL11260,1,38,40,44,0,544,44
JL11261,1,48,56,44,0,530,30
JL11262,1,47,45.6,44,0,495,-5
JL11263,1,38,42,44,44,468,-32
JL11267,0,29,36,42,0,334,-166
JL11268,0,38,50,51,0,873,373
JL11269,0,24,25,26,0,1099,599
JL11270,0,21,27,29,0,974,474
JL11275,1,44,49,49,0,680,180
JL11276,1,38,43,44,0,855,355
JL11277,1,36,43,44,0,911,411
JL11284,1,49,54,44,0,589,89
JL11285,1,38,45,45,0,1176,676
JL11286,1,46,50,44,0,443,-57
JL11295,0,34,39,43,39,946,446
JL11296,0,38,48,45,41,520,20
JL11297,0,34,46,49,46,820,320
JL11298,0,43,53,59,0,1104,604
JL11299,0,33,44,48,41,897,397
JL11300,0,28,33,40,35,694,194
JL11301,0,32,41,53,49,750,250
JL11302,0,37,50,55,45,792,292
JL11309,1,43,48,47,49,1078,578
JL11310,1,47,50,53,55,834,334
JL11311,1,35,41,41,40,738,238
JL11333,0,27,31,33,30,813,313
JL11334,0,37,44,53,46,1099,599
JL11335,0,28,32,35,39,960,460
JL11336,0,27,31,33,35,1106,606
JL11341,0,26,30,33,34,876,376
JL11342,0,22,27,30,28,967,467
JL11343,0,30,34,39,37,1085,585
JL11344,0,24,30,36,39,813,313
JL11361,1,30,37,37,35,1092,592
JL11362,1,34,40,39,40,981,481
JL11363,1,32,37,39,40,925,425
JL11364,1,41,43,44,46,972,472
JL11365,1,38,44,44,44,1043,543
JL11366,1,42,49,44,0,756,256
JL11371,1,48,52,53,53,756,256
JL11372,1,49,49,51,50,436,-64
JL11373,1,50,53,54,47,1029,529
JL11377,0,26,30,34,34,1078,578
JL11378,0,32,39,43,45,967,467
JL11379,0,36,44,44,29,911,411
JL11380,0,34,43,47,0,1002,502
JL11381,1,39,43,43,46,1011,511
JL11382,1,47,50,51,0,673,173
JL11383,1,37,42,44,0,1064,564
JL11384,1,49,45.6,44,0,695,195
JL11385,1,41,43,43,43,717,217
JL11386,1,45,48,48,50,352,-148
JL11394,1,43,46,49,48,983,483
JL11395,1,49,55,55,39,960,460
JL11396,1,36,41,44,44,1068,568
JL11400,1,47,48,44,0,866,366
JL11401,1,42,45,45,46,1257,757
JL11402,1,47,52,49,31,522,22
JL11419,1,43,48,49,50,1007,507
JL11420,1,49,53,57,56,847,347
JL11421,1,47,51,52,53,969,469
JL11428,1,47,48,50,51,855,355
JL11429,1,50,55,44,0,1272,772
JL11430,1,46,48,49,39,848,348
JL11438,0,37,45,47,0,463,-37
JL11439,0,44,50,56,56,1064,564
JL11440,0,27,35,36,35,685,185
JL11441,0,27,31,32,33,1040,540
JL11449,1,46,53,54,45,1054,554
JL11450,1,45,49,49,44,992,492
JL11451,1,43,47,44,0,992,492
JL11459,0,21,23,25,27,971,471
JL11460,0,25,28,31,54,377,-123
JL11461,0,32,47,56,0,771,271
JL11462,0,28,39,44,44,631,131
JL11463,0,38,45,50,53,904,404
JL11464,0,29,35,39,46,994,494
JL11465,0,25,40,48,51,1008,508
JL11466,0,27,45.6,44,0,961,461
JL11498,0,31,37,42,42,911,411
JL11499,0,24,29,33,28,191,-309
JL11500,0,24,34,34,39,834,334
JL11501,0,29,35,27,0,750,250
JL11510,0,26,32,33,37,947,447
JL11511,0,31,38,38,0,682,182
JL11512,0,34,40,25,0,596,96
JL11513,0,25,30,31,31,1001,501
JL11514,1,51,53,44,0,562,62
JL11515,1,43,44,42,38,882,382
JL11516,1,36,42,45,41,505,5
JL11517,1,50,53,54,52,1050,550
JL11518,1,44,49,51,0,1111,611
JL11519,1,45,49,50,52,994,494
JL11529,1,45,51,44,0,590,90
JL11530,1,45,45.6,44,0,994,494
JL11531,1,41,44,44,43,519,19
JL11535,1,43,44,41,33,359,-141
JL11536,1,39,48,49,49,1004,504
JL11537,1,46,53,54,54,925,425
JL11589,1,41,47,44,0,1022,522
JL11590,1,47,54,49,27,967,467
JL11591,1,45,50,51,51,498,-2
JL11592,1,45,44,50,48,751,251
JL11593,1,44,45.6,44,0,932,432
JL11594,1,36,37,41,40,1161,661
JL11603,0,24,25,28,29,269,-231
JL11604,0,41,59,65,64,973,473
JL11605,0,25,32,31,31,1095,595
JL11606,0,28,37,40,45,920,420
JL11613,1,46,51,44,0,963,463
JL11614,1,38,41,42,40,761,261
JL11615,1,50,53,44,0,549,49
JL11619,1,47,51,52,51,846,346
JL11620,1,40,45,44,45,544,44
JL11621,1,43,44,45,0,992,492
JL11625,1,47,48,53,49,846,346
JL11626,1,44,46,48,48,622,122
JL11627,1,41,44,46,48,838,338
JL11628,0,25,39,35,34,1040,540
JL11629,0,26,36,38,42,797,297
JL11630,0,25,28,28,33,952,452
JL11631,0,31,43,46,52,1126,626
JL11636,0,28,28,30,33,1152,652
JL11637,0,26,31,31,31,799,299
JL11638,0,33,37,39,39,918,418
JL11639,0,36,46,50,50,862,362
JL11660,0,28,32,34,37,958,458
JL11661,0,41,62,76,77,910,410
JL11662,0,22,27,29,29,897,397
JL11663,0,30,42,47,42,1013,513
JL11676,1,42,47,48,47,1085,585
JL11677,1,38,41,42,38,874,374
JL11678,1,47,48,50,0,873,373
JL11702,1,50,53,53,0,1026,526
JL11703,1,41,45.6,44,0,678,178
JL11704,1,44,52,54,57,573,73
JL11716,1,49,45.6,44,0,292,-208
JL11717,1,43,44,40,0,1179,679
JL11718,1,38,42,39,45,274,-226
JL11728,1,51,53,50,24,680,180
JL11729,1,45,40,50,52,980,480
JL11730,1,46,48,44,0,757,257
U148139,1,34.2,36.5,36.6,38.9,969,469
U148146,1,33.1,36.9,38,25.3,559,59
U148153,1,42.4,45.4,49.8,57.4,1018,518
U148160,1,32.7,38.8,43.6,42.2,739,239
U148167,1,33.9,39.7,47.6,50.7,928,428
U148174,1,37,38.6,45.6,0,999,499
U148258,0,26.1,27.8,37.5,40.3,1131,631
U148265,0,28.1,31.6,38,37.7,690,190
U148272,0,22.8,29.6,38.4,0,795,295
U148279,0,29.8,31.6,40,40.7,810,310
U148286,0,34.1,40.1,50,44.6,727,227
U148293,0,21.6,26,34,0,966,466
U148300,0,27.4,29.3,44.5,43.3,884,384
U148307,0,25.7,29.3,43.7,45.3,650,150
U148314,1,32,35.5,43,34.7,973,473
U148321,1,37.5,41.1,43.5,40.3,864,364
U148328,1,33.5,38.8,44.4,0,1154,654
U148426,1,38,37.7,40.3,41.5,1084,584
U148433,1,35.2,31.2,34.3,34.8,645,145
U148440,1,33.2,28.9,33,29.3,1038,538
U148559,1,45.9,48,54.6,52.5,995,495
U148566,1,36.5,33.2,42.3,42.7,769,269
U148573,1,44,45,49.6,50.5,916,416
U148636,1,39.7,40,45.5,46.3,1096,596
U148643,1,35.4,35.6,38.9,40.6,1059,559
U148650,1,36.5,37.9,46.1,41.6,845,345
U148657,1,37.3,37.3,48.6,50.2,1000,500
U148664,1,46,45,49.2,47.7,831,331
U148671,1,44.3,44.3,49.7,48.7,1018,518
U148727,0,23.7,25.3,28.7,27,908,408
U148734,0,30.2,35.5,44.1,41.7,810,310
U148741,0,28,40.1,50.3,35.2,815,315
U148748,0,34.3,44.7,54.6,56.3,867,367
U148755,0,26.5,33.1,43.6,41.7,744,244
U148762,0,29.7,36.8,47.7,52.1,1035,535
U148769,0,23.7,26.7,34.9,34.3,961,461
U148776,0,24,35.4,46.4,35.9,1171,671
U148846,0,27.8,35.1,46.3,51.5,878,378
U148853,0,24.7,25.7,31.5,30.3,884,384
U148860,0,25.8,32.4,36.3,34.1,869,369
U148867,0,26.8,31.3,45.3,49.8,961,461
U148923,0,25.9,27.5,29.3,0,973,473
U148930,0,30.7,39.2,50.1,41.3,935,435
U148937,0,24.8,27.9,34.1,33.3,686,186
U148944,0,32.4,29.2,36.2,44.8,903,403
U148951,1,31.4,36.3,44,0,1187,687
U148958,1,38.4,43.2,34.7,0,1170,670
U148965,1,35.5,33.8,44,0,524,24
U149014,1,39.4,44,44,0,558,58
U149021,1,33.9,36.3,44,0,486,-14
U149028,1,34.7,36.4,44,0,508,8
U149035,1,42.5,46.6,48.2,49.4,508,8
U149042,1,46.7,49.4,49.7,50.8,508,8
U149049,1,43,50.5,50.7,42.7,917,417
U149196,0,30.3,45.6,44,0,943,443
U149203,0,25,24.5,25.4,26.7,894,394
U149210,0,35.6,45.6,44,0,314,-186
U149217,0,23.3,24.6,25.9,26.2,945,445
U149245,0,26.6,29.5,30.9,29.9,123,-377
U149252,0,25.9,34.3,41.5,40.2,1083,583
U149259,0,25.9,28.1,41.8,45.8,1071,571
U149266,0,25.8,30.2,35.4,38.4,940,440
U149329,0,28.9,42.1,58.8,61.1,856,356
U149336,0,29.9,43.1,56,58.1,1075,575
U149343,0,26.2,30.8,22.2,21.4,769,269
U149350,0,29.7,41.7,54.2,23.9,866,366
U149357,1,34.9,45.6,44,0,835,335
U149364,1,29.8,45.6,44,0,742,242
U149371,1,29.9,45.6,44,0,360,-140
U149476,1,33.1,39.8,47.4,47.8,360,-140
U149483,1,38.1,42.7,49.4,32.3,360,-140
U149490,1,31,37.2,35.5,33.8,999,499
U149756,0,21.7,23.5,23.7,26,762,262
U149763,0,24.4,24.6,25.8,28.5,1051,551
U149770,0,25.8,30.7,36.5,41.2,894,394
U149777,0,22.8,25.7,33.2,31.6,899,399
U149784,1,35.6,45.6,44,0,946,446
U149791,1,35.6,45.6,44,0,907,407
U149798,1,35.6,45.6,44,0,152,-348
U150001,1,39.2,43.3,44,0,152,-348
U150008,1,37.9,45,46.6,47.8,152,-348
U150015,1,41,45.8,49.7,28,549,49
U150071,0,26,32.1,39.8,25.1,1053,553
U150078,0,25.1,32.2,42.3,45,747,247
U150085,0,27.6,29.2,37.4,0,798,298
U150092,0,25,27.9,29.5,34.7,1008,508
U150099,0,40,43.1,48.2,55.5,710,210
U150106,0,31.6,31.9,38.8,38.6,897,397
U150113,0,28.8,30.3,36.1,37.7,1123,623
U150120,0,29.9,31.2,37.5,39.2,819,319
U150428,1,38.1,45.1,48.4,0,921,421
U150435,1,32.3,33.7,42.1,47.7,764,264
U150442,1,35.6,44.4,50.7,52.5,669,169
U150449,1,28.6,37.1,47.6,49.7,956,456
U150456,1,34.6,44,49,47.2,1039,539
U150463,1,32.2,38.9,44.4,42.8,1000,500
U150491,0,28.4,35.6,43.5,45.6,1049,549
U150498,0,32.5,42,54.1,48.1,1063,563
U150505,0,26.1,34.6,43.4,0,1029,529
U150512,0,28.2,39,54.1,54.1,863,363
U150540,1,43.5,50.1,52.4,27.7,706,206
U150547,1,31.1,38.9,48,0,1006,506
U150554,1,37.6,42.6,44.9,0,749,249
U150631,0,28.9,33.6,42.2,40,666,166
U150638,0,31.1,34.5,47.1,43.4,707,207
U150645,0,25.6,33.2,36.5,0,908,408
U150652,0,28.5,32.3,45,41,1210,710
U150659,1,32.2,41.6,47.7,49.5,568,68
U150666,1,28.9,32.6,36.8,0,784,284
U150673,1,30.6,35.2,40.3,36.8,854,354
U150729,1,39.8,46.4,52.5,54,617,117
U150736,1,35.3,41.4,45.6,47,857,357
U150743,1,34,19.8,44,0,946,446
U150771,1,32.1,34.8,40.8,35.2,1075,575
U150778,1,30,32.6,33.4,33.5,395,-105
U150785,1,39.7,41.3,47,46.7,896,396
U150813,0,29.1,36.5,42.9,45.2,811,311
U150820,0,25.5,32.8,36,33,984,484
U150827,0,31,33.7,44,0,1139,639
U150834,0,32.4,35.6,50.8,44,1160,660
U150869,1,33.4,41.5,48.6,46.4,479,-21
U150876,1,41.4,44.8,46.7,0,936,436
U150883,1,33.6,41.4,50,45.2,797,297
U150890,1,37.2,43.8,51.8,42.8,665,165
U150897,1,36.5,46.8,48.6,0,814,314
U150904,1,31.2,35.3,41,39.2,852,352
U150911,0,25.6,31.6,36.7,0,638,138
U150918,0,28,33.9,41.7,42.3,1206,706
U150925,0,31.6,42.4,50.7,44.4,673,173
U150932,0,28.6,40.8,49.5,44.7,1059,559
U151072,0,22.6,25.9,33.6,35.4,833,333
U151079,0,21.1,25,30,31.2,1018,518
U151086,0,27.2,37.5,49.7,54.3,1153,653
U151093,0,25.7,33.4,45,43,845,345
U151394,1,32.5,35.2,42.1,42.5,747,247
U151401,1,34.2,35.1,43.2,43.9,758,258
U151408,1,36.2,44.4,47.6,46.8,919,419
U151464,0,22.8,26.4,27,0,1035,535
U151471,0,23.8,25.8,30.4,32.6,848,348
U151478,0,30.9,38.2,59.4,58.8,721,221
U151485,0,23.8,24.9,33,33.9,1139,639
U151541,1,34.2,38.2,46.7,47.3,872,372
U151548,1,31.1,32,38.1,37.5,1104,604
U151555,1,36.4,44.3,49.3,0,894,394
U151562,0,28.3,33.4,42.8,0,778,278
U151569,0,25.3,33.1,35.1,33.6,717,217
U151576,0,23.2,31.5,43.1,36.8,658,158
U151583,0,24.7,25.6,29.5,0,950,450
U151611,0,26.2,27.8,34.7,0,876,376
U151618,0,23.1,27.1,29.7,30.2,614,114
U151625,0,21.3,26.2,37.4,0,650,150
U151632,0,27.7,31.9,35.6,0,778,278
U151709,1,37.1,44.3,46.5,42.5,589,89
U151716,1,38,44.4,46.8,0,722,222
U151723,1,29.4,30.2,34.7,32.6,870,370
U152017,1,31,36.8,42.3,0,664,164
U152024,1,28.8,31.7,35.9,0,789,289
U152031,1,27.1,32,37.6,0,891,391
U152059,0,30.2,45.6,51.3,0,906,406
U152066,0,24.5,37.7,47.5,0,990,490
U152073,0,27.5,37.8,54.6,0,1024,524
U152080,0,23.6,28.8,36.4,0,971,471
U152192,1,29.7,39.1,42.6,0,1016,516
U152199,1,42.5,54.3,58.4,0,1175,675
U152206,1,31.5,40,41.6,0,1124,624
U152234,1,33.6,45.6,0,0,777,277
U152241,1,30,45.6,0,0,889,389
U152248,1,32.2,45.6,0,0,365,-135
U152318,1,33,37.5,44,44.3,365,-135
U152325,1,30.7,34,42.8,36.9,365,-135
U152332,1,31.9,31.6,41.5,41.5,1109,609
U152388,0,28.8,34.2,44.1,0,1145,645
U152395,0,23.3,45.6,0,0,1021,521
U152402,0,25,32.6,42.3,37.3,695,195
U152409,0,21.6,37.4,28.2,27.1,308,-192
U152416,1,34.5,40.3,0,0,748,248
U152423,1,31.2,36,0,0,1016,516
U152430,1,33.7,37.2,0,0,461,-39
U152563,1,39,44,57,56.2,461,-39
U152570,1,33.1,41,46.2,43.1,461,-39
U152577,1,35.6,38.7,0,0,809,309
U152584,1,36.8,36.7,42,39.6,932,432
U152591,1,37.1,43.2,48,0,483,-17
U152598,1,28.4,42.1,47.6,46,933,433
U152626,0,25.2,30.1,36,31.9,711,211
U152633,0,29,36,44,0,935,435
U152640,0,26.3,40.2,44.7,35.2,762,262
U152647,0,29,41.3,46,43.7,491,-9
U152682,1,32.7,36,40.1,35.6,1141,641
U152689,1,30.2,36.4,38.1,35.1,1150,650
U152696,1,31.2,37.2,42,0,773,273
UT06922,1,42.2,44.8,49.8,0,1095,595
UT06923,1,46.6,50.1,49.9,0,605,105
UT06924,1,48.9,45.6,44,0,678,178
UT06933,1,42.6,45.3,38.4,32.3,617,117
UT06934,1,41.2,44.3,44,0,353,-147
UT06935,1,44.8,45.6,44,0,1002,502
UT06936,1,45,48.2,51.7,51.3,444,-56
UT06937,1,46.9,53.1,55.1,55.9,332,-168
UT06938,1,37.3,42,45.9,46.2,803,303
UT06946,0,40.7,44.2,50.8,45,931,431
UT06947,0,42.4,47.4,52.7,40.3,1076,576
UT06948,0,23.7,24,25.9,26.6,1022,522
UT06949,0,34.4,37.7,44,35.7,769,269
UT06960,1,37,42,46.7,46.1,773,273
UT06961,1,39.5,46.7,34.7,0,744,244
UT06962,1,40.7,45.6,31.1,0,924,424
UT06963,0,30.9,37.2,37.7,39.2,612,112
UT06964,0,36.8,47.1,49.3,37.9,661,161
UT06965,0,36.1,40.2,48.2,44.8,1179,679
UT06966,0,40.2,48.6,55.9,55.4,784,284
UT06967,0,30.3,37.1,44.8,39.7,1048,548
UT06968,0,41.8,46.2,53.1,51.2,828,328
UT06969,0,27.9,33.7,37.5,35.2,819,319
UT06970,0,41.8,50.1,52,0,1143,643
UT06981,0,23.8,29.8,39.4,39,826,326
UT06982,0,50.4,56.4,66.5,67.4,633,133
UT06983,0,31.3,37,44.1,0,848,348
UT06984,0,24.6,29.1,28.1,29.1,1016,516
UT06985,1,44.1,46.7,44,0,675,175
UT06986,1,51.8,57.7,66.4,0,996,496
UT06987,1,42,45.5,31.3,0,495,-5
UT07008,0,44.2,57.5,60.6,54.6,680,180
UT07009,0,35.4,39.4,45.1,42.1,642,142
UT07010,0,36.3,39.5,41.9,40.5,857,357
UT07011,0,33.7,47.5,52.9,54.9,800,300
UT07022,0,35.8,40.6,43.9,42.9,1040,540
UT07023,0,33.6,34.7,43.3,44.2,874,374
UT07024,0,41,46.5,54,53.5,1079,579
UT07025,0,33.6,35.1,22.1,0,1096,596
UT07033,1,41.3,42.3,42.5,37.7,1198,698
UT07034,1,45.3,47.2,49,42.9,581,81
UT07035,1,38.3,40.6,48.3,0,892,392
UT07053,1,43.2,45.1,48.7,28.6,902,402
UT07054,1,36.6,41.3,46.6,43.3,667,167
UT07055,1,41.8,46.7,44,32.2,761,261
UT07056,0,28.7,34.3,42.2,39.1,795,295
UT07057,0,23.5,26.2,26.1,24.6,888,388
UT07058,0,29.4,39.3,44.6,41.1,1006,506
UT07059,0,36.8,49.1,54.6,0,1101,601
UT07074,1,41.7,45.7,36.9,44.9,745,245
UT07075,1,50,51.6,50.9,36.8,626,126
UT07076,1,52.8,58.1,44.1,58.1,920,420
UT07081,1,43.9,49.5,44,0,928,428
UT07082,1,48.2,49.4,44,0,888,388
UT07083,1,49.8,54.4,44.5,0,513,13
UT07084,0,37.9,41.7,44.6,35.9,387,-113
UT07085,0,34.5,43,44.5,40.8,590,90
UT07086,0,27.2,34.4,33.4,0,786,286
UT07087,0,26.8,27.5,31.7,26.8,766,266
UT07091,1,40,42,43.2,41.7,650,150
UT07092,1,44,47.7,52,0,737,237
UT07093,1,47,49.3,48.6,29.8,892,392
UT07097,0,29.8,23.1,24.1,23.5,719,219
UT07098,0,47.7,51.7,56.4,67,748,248
UT07099,0,29.8,35.5,39.9,44.3,1152,652
UT07100,0,34.4,36.9,41.7,0,961,461
UT07114,0,31.2,32.2,44,34,939,439
UT07115,0,33,41.4,44,36.7,648,148
UT07116,0,25.4,30.4,44,32.7,1105,605
UT07117,0,41.2,47.4,44,43.5,972,472
UT07131,1,48.8,48.6,48.8,39.1,957,457
UT07132,1,51.4,45.6,44,0,995,495
UT07133,1,40.4,47.5,47,0,832,332
UT07154,0,37.3,48.2,52.8,53.6,362,-138
UT07155,0,34.9,40.4,42.9,40.7,693,193
UT07156,0,36.6,42.2,46.1,45.2,949,449
UT07157,0,33.7,40.3,48.8,41.6,1109,609
UT07168,1,35.6,32.3,35,34.1,1050,550
UT07169,1,35.6,39.8,42.1,0,749,249
UT07170,1,33.8,32.6,44,0,1068,568
UT07178,0,43.5,51.1,52.6,56.2,668,168
UT07179,0,47.6,49.9,51.1,30.8,370,-130
UT07180,0,50.1,51.9,55.9,0,1104,604
UT07181,0,34.7,37.3,37.9,37.9,750,250
UT07189,1,47.9,39.9,42.6,0,669,169
UT07190,1,43.6,45.7,44,0,958,458
UT07191,1,41,38.3,41,40,668,168
UT07207,1,45.6,50.9,52.3,0,427,-73
UT07208,1,42.3,45.6,44,0,943,443
UT07209,1,37.8,44.5,46.7,40,559,59
UT07210,0,28.9,38.8,44.8,43.1,282,-218
UT07211,0,35.6,46.2,44,0,901,401
UT07212,0,33.5,40.1,45.2,47.6,870,370
UT07213,0,34.6,41.4,45.7,41.9,533,33
UT07214,1,41.3,45,46,45.4,1050,550
UT07215,1,39.7,44.8,44,0,1109,609
UT07216,1,39.8,39.7,43.1,45.9,990,490
UT07220,1,38.8,47.1,44,0,469,-31
UT07221,1,40.6,46.9,39.5,0,1093,593
UT07222,1,40.3,47.1,45.6,47.4,546,46
UT07230,1,49.5,53.9,56,59.2,630,130
UT07231,1,44,45.6,47.1,0,899,399
UT07232,1,50.5,55.7,51.3,36.2,960,460
UT07237,1,36,38.4,45.2,45.2,660,160
UT07238,1,35.6,45.6,44,0,941,441
UT07239,1,48.2,48.8,44,0,1167,667
UT07246,0,38.9,46.1,47.2,0,164,-336
UT07247,0,44.1,45.6,44,0,480,-20
UT07248,0,40.1,46.8,46.8,42.6,636,136
UT07249,0,26.7,32.1,40.5,0,330,-170
UT07260,0,37.6,45.2,47.6,34.3,827,327
UT07261,0,32.2,39,38.5,0,616,116
UT07262,0,26.8,34.4,37.6,30.2,816,316
UT07263,0,37,44.7,50.1,42.7,572,72
UT07271,1,44.7,45.6,47.3,33.3,810,310
UT07272,1,48.9,54.8,58.4,0,1000,500
UT07273,1,44.5,49,44,0,751,251
UT07311,1,46.1,49.9,49.5,0,609,109
UT07312,1,42.8,49.3,51.7,29.8,435,-65
